Epic,Faith No More,alternative metal,1989,174,89,36,-7,13,26,294,2,12,68,"Can you feel it, see it, hear it today?
If you can't, then it doesn't matter anyway
You will never understand it, 'cause it happens too fast
And it feels so good, it's like walking on glass
It's so cool, it's so hip, it's alright
It's so groovy, it's outta sight
You can touch it, smell it, taste it, so sweet
But it makes no difference 'cause it knocks you off your feet, say

You want it all, but you can't have it
(Yeah, yeah, yeah)

It's cryin', bleedin', lyin' on the floor
So you lay down on it and you do it some more
You've got to share it, so you dare it
Then you bare it and you tear it

You want it all, but you can't have it (yeah, yeah, yeah)
It's in your face but you can't grab it (yeah, yeah, yeah)

It's alive, afraid, a lie, a sin
It's magic, it's tragic, it's a loss, it's a win
It's dark, it's moist, it's a bitter pain
It's sad, it happened, and it's a shame

You want it all, but you can't have it (yeah, yeah, yeah)
It's in your face, but you can't grab it (yeah, yeah, yeah)

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Black Velvet,Alannah Myles,classic canadian rock,1989,91,37,75,-10,11,47,287,27,3,71,"Mississippi in the middle of a dry spell
Jimmie Rodgers on the Victrola up high
Mama's dancin' with a baby on her shoulder
The sun is settin' like molasses in the sky

The boy could sing, knew how to move, everything
Always wanting more, he'd leave you longing for

Black velvet and that little boy's smile
Black velvet with that slow southern style
A new religion that'll bring ya to your knees
Black velvet if you please

Up in Memphis, the music's like a heatwave
White lightning, bound to drive you wild
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
We Didn't Start the Fire,Billy Joel,album rock,1989,145,97,71,-5,36,90,288,8,5,73,"Harry Truman, Doris Day, Red China, Johnnie Ray
South Pacific, Walter Winchell, Joe DiMaggio
Joe McCarthy, Richard Nixon, Studebaker, television
North Korea, South Korea, Marilyn Monroe

Rosenbergs, H-bomb, Sugar Ray, Panmunjom
Brando, ""The King and I"", and ""The Catcher in the Rye""
Eisenhower, Vaccine, England's got a new queen
Marciano, Liberace, Santayana, goodbye

We didn't start the fire
It was always burning, since the world's been turning
We didn't start the fire
No, we didn't light it, but we tried to fight it

Joseph Stalin, Malenkov, Nasser and Prokofiev
Rockefeller, Campanella, Communist Bloc
Roy Cohn, Juan Peron, Toscanini, Dacron
Dien Bien Phu falls, ""Rock Around the Clock""

Einstein, James Dean, Brooklyn's got a winning team
Davy Crockett, Peter Pan, Elvis Presley, Disneyland
Bardot, Budapest, Alabama, Krushchev
Princess Grace, Peyton Place, Trouble in the Suez

We didn't start the fire
It was always burning, since the world's been turning
We didn't start the fire
No, we didn't light it, but we tried to fight it
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Sowing The Seeds Of Love,Tears For Fears,art rock,1989,172,80,21,-7,36,68,377,1,4,62,"High time we made a stand and shook up the views of the common man
And the lovetrain rides from coast to coast
D.J.'s the man we love the most
Could you be, could you be squeaky clean
And smash any hope of democracy?
As the headline says you're free to choose
There's egg on your face and mud on your shoes
One of these days they're gonna call it the blues yeah

Sowing the seeds of love (Anything is possible)
Seeds of love (When you're sowing the seeds of love)
Sowing the seeds
Sowing the seeds of love (Anything is possible)
Seeds of love (When you're sowing the seeds of love)
Sowing the seeds

I spy tears in their eyes
They look to the skies for some kind of divine intervention
Food goes to waste
So nice to eat, so nice to taste
Politician granny with your high ideals
Have you no idea how the majority feels?
So without love and a promise land
We're fools to the rules of a goverment plan
Kick out the style!
Bring back the jam!

Sowing the seeds of love (Anything is possible)
Seeds of love (When you're sowing the seeds of love)
Sowing the seeds
Sowing the seeds of love (Anything is possible)
Seeds of love (When you're sowing the seeds of love)
Sowing the seeds

The birds and the bees
My girlfriend and me
In love
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Something Happened on the Way to Heaven - 2016 Remaster,Phil Collins,mellow gold,1989,115,88,66,-4,27,88,292,18,3,57,"We had our life, we had our love
But you don't know what you've got till you lose it
Well that was then and this is now
And I want you back, how many times can I say I'm sorry (How many times)
Yes I'm sorry

How can something so good go so bad (Ooh)
How can something so right go so wrong (Ooh, ooh)
I don't know, I don't have all the answers (Ooh)
And I want you back, how many times can I say I'm sorry (How many times)

Well you know you can run and you can hide
But I'm not leaving unless you come with me
We've had our problems but I'm on your side
You're all I need, please believe in me, oh yeah

I only wanted someone to love (Ooh)
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Lovesong,The Cure,dance rock,1989,140,81,61,-8,22,82,210,34,3,60,"Whenever I'm alone with you
You make me feel like I am home again
Whenever I'm alone with you
You make me feel like I am whole again

Whenever I'm alone with you
You make me feel like I am young again
Whenever I'm alone with you
You make me feel like I am fun again

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
The Miracle - Remastered 2011,Queen,glam rock,1989,92,65,48,-6,55,54,301,16,3,33,"Every drop of rain that falls in Sahara desert says it all
It's a miracle
All god's creations great and small
The Golden Gate and the Taj Mahal
That's a miracle
Test tube babies being born
Mothers, fathers dead and gone
It's a miracle

We're having a miracle on Earth
Mother nature does it all for us
The wonders of this world go on
The hanging gardens of Babylon
Captain Cook and Cain and Able
Jimi Hendrix to the Tower of Babel
It's a miracle, it's a miracle, it's a miracle

It's a miracle
The one thing we're all waiting for is peace on Earth
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
The Invisible Man - Remastered 2011,Queen,glam rock,1989,120,79,70,-7,33,56,238,19,4,47,"I'm the invisible man
I'm the invisible man
Incredible how you can see right through me

When you hear a sound, that you just can't place
Feel somethin' move, that you just can't trace
When something sits on the end of your bed
Don't turn around, when you hear me tread

I'm the invisible man
I'm the invisible man
Incredible how you can see right through me
I'm the invisible man
I'm the invisible man
It's criminal how I can see right through you

Now I'm in your room and I'm in your bed
And I'm in your life, and I'm in your head
Like the CIA
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
If I Could Turn Back Time,Cher,dance pop,1989,108,57,66,-10,12,50,240,24,3,72,"If I could turn back time
If I could find a way
I'd take back those words that hurt you
And you'd stay

I don't know why I did the things I did
I don't know why I said the things I said
Pride's like a knife it can cut deep inside
Words are like weapons, they wound sometimes
I didn't really mean to hurt you
I didn't want to see you go
I know I made you cry, but baby

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Love Shack,The B-52's,art rock,1989,134,82,72,-6,85,87,322,3,5,69,"If you see a faded sign at the side of the road that says
""15 miles to the Love Shack""
Love Shack, yeah, yeah
I'm heading down the Atlanta highway
Looking for the love getaway

Headed for the love getaway
I got me a car, it's as big as a whale
And we're headin' on down to the Love Shack
I got me a Chrysler, it seats about 20
So hurry up and bring your jukebox money

The love shack is a little old place where
We can get together
Love Shack, baby (the Love Shack, baby)
Love Shack, baby, Love Shack
Love Shack, baby, Love Shack
Love Shack, baby, Love Shack (love, baby, that's where it's at)
Love Shack, baby, Love Shack (love, baby, that's where it's at)

Sign says (woo), ""Stay away, fools""
'Cause love rules at the Love Shack
Well, it's set way back in the middle of a field
Just a funky old shack and I gotta get back
Glitter on the mattress
Glitter on the highway
Glitter on the front porch
Glitter on the highway
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Thunderstruck,AC/DC,album rock,1990,134,89,50,-5,22,26,293,0,4,81,"Thunder
Thunder
Thunder
Thunder
Thunder

Thunder
Thunder
Thunder
Thunder
Thunder

I was caught in the middle of a railroad track (thunder)
I looked around, and I knew there was no turning back (thunder)
My mind raced, and I thought ""What could I do?"" (thunder)
And I knew there was no help, no help from you (thunder)

Sound of the drums
Beatin' in my heart
The thunder of guns (yeah)
Tore me apart

You've been thunderstruck
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Enjoy the Silence - Single Mix,Depeche Mode,dance rock,1990,113,81,64,-8,8,82,257,16,3,65,"Words like violence break the silence
Come crashing in, into my little world
Painful to me, pierce right through me
Can't you understand, oh, my little girl?

All I ever wanted, all I ever needed
Is here in my arms
Words are very unnecessary
They can only do harm

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Wind Of Change,Scorpions,album rock,1990,152,52,45,-10,10,25,312,32,4,77,"I follow the Moskva
Down to Gorky Park
Listening to the wind of change

An August summer night
Soldiers passing by
Listening to the wind of change

The world is closing in
Did you ever think
That we could be so close, like brothers

The future's in the air
Can feel it everywhere
I'm blowing with the wind of change

Take me to the magic of the moment
On a glory night
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Hunger Strike,Temple Of The Dog,alternative metal,1990,138,57,37,-11,9,30,246,2,3,59,"Well I don't mind stealing bread
From the mouths of decadence
But I can't feed on the powerless
When my cup's already overfilled

Yeah
But it's on the table
The fire's cooking
And they're farming babies
The slaves are all working

Blood is on the table
The mouths are all choking
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Candy,Iggy Pop,alternative rock,1990,144,59,62,-11,5,65,253,4,3,60,"It's a rainy afternoon in 1990
The big city
Geez, it's been 20 years
Candy, you were so fine

Beautiful, beautiful girl from the North
You burned my heart with a flickering torch
I had a dream that no one else could see
You gave me love for free

Candy, Candy, Candy
I can't let you go
All my life you're haunting me
I loved you so
Candy, Candy, Candy
I can't let you go
Life is crazy
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Send Me An Angel,Scorpions,album rock,1990,81,42,15,-12,21,17,273,43,3,69,"The wise man said just walk this way
To the dawn of the light
The wind will blow into your face
As the years pass you by
Hear this voice from deep inside
It's the call of your heart
Close your eyes and your will find
The passage out of the dark

Here I am
Will you send me an angel
Here I am
In the land of the morning star

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Don't Go Breaking My Heart,Elton John,glam rock,1990,131,86,74,-8,7,78,271,18,4,69,"Don't go breaking my heart
I couldn't if I tried
Honey if I get restless
Baby you're not that kind

Don't go breaking my heart
You take the weight off of me
Honey when you knock on my door

Ooh, I gave you my key

Woo hoo
Nobody knows it
When I was down
I was your clown
Woo hoo
Nobody knows it
(Nobody knows... it)

Right from the start
I gave you my heart
Oh-oh I give you my heart

So don't go breaking my heart
I won't go breaking your heart
Don't go breaking my heart

Nobody told us
'Cause nobody showed us
Now it's up to us babe
Whoa I think we can make it
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,adult standards,1990,109,51,74,-16,14,90,210,2,3,54,"My baby move at midnight
Go right on till the dawn
My woman take me higher
My woman keep me warm

What you doin' on your back, ah
What you doin' on your back, ah
You should be dancing, yeah
Dancing, yeah

She's juicy and she's trouble
She get it to me good
My woman give me power
Go right down to my blood

What you doin' on your back, ah
What you doin' on your back, ah
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,europop,1990,81,65,52,-7,26,72,259,34,3,73,"It must have been love
But it's over now
Lay a whisper
On my pillow
Leave the winter
On the ground
I wake up lonely
There's air of silence
In the bedroom
And all around
Touch me now
I close my eyes
And dream away

It must have been love
But it's over now
It must have been good
But I lost it somehow

It must have been love
But it's over now
From the moment we touched
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Love Rears Its Ugly Head,Living Colour,alternative metal,1990,156,48,62,-9,23,73,259,6,9,50,"Yeah ehh ehh
Ah oooh ooh
Dib um dib dib dib dib dib dib

I always thought that our relationship was good
You played the role of having sense
I always played the fool
Now something's different
I don't know the reason why
Whenever we separate
I almost want to cry

Oh no, please not that again
Love rears up its ugly head

And when I come home late you don't complain or call
So as a consequence I don't go out at all
My friends are frightened
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
